Full Name,First Name,Last Name,Specialty,Parent Organization Name,City,State,Zip,Target,Priority,Territory Description,Product1 Sales 2025,Total Product1 Scripts 2025,Total Product2 Scripts 2025,Product1 Sales JAN 2025,Change in Product1 Scripts JAN 24-25,Change in Product1 Scripts 24 vs 25,Product1 Sales 2024,Total Product1 Scripts 2024,Total Product2 Scripts 2024,Product1 Sales JAN 2024,Product1 Sales 2024.1,Product1 Sales 2019,Total Product1 Scripts 2019,Total Product2 Scripts 2019,Full_Address,Latitude,Longitude
FirstName422 LastName422,FirstName422,LastName422,Specialty7,"CAROLINA FAMILY HEALTHCARE, PA",CHARLOTTE,NC,26843,,3,"RDU, NC",316,104,21,73,5,-2,92,485,88,57,292,66,10,12,"11220 ELM LN, CHARLOTTE, NC 28277",35.058142,-80.8176099
FirstName423 LastName423,FirstName423,LastName423,Specialty3,"CAROLINA FAMILY HEALTHCARE, PA",CHARLOTTE,NC,24598,,0,"RDU, NC",337,89,51,31,-12,-65,16,518,1,47,302,285,500,60,"11220 ELM LN, CHARLOTTE, NC 28277",35.058142,-80.8176099
FirstName424 LastName424,FirstName424,LastName424,Specialty5,ALAMANCE COUNTY HEALTH DEPARTMENT,GREENSBORO,NC,29489,,1,"RDU, NC",293,147,12,2,4,30,659,21,51,27,166,524,454,1,"1125 N CHURCH ST, GREENSBORO, NC 27401",36.0917079,-79.7845347
FirstName425 LastName425,FirstName425,LastName425,Specialty2,"NUTECH HEALTH AND HEARING, PLLC",CARY,NC,27978,,2,"RDU, NC",136,31,41,7,-9,-25,341,628,42,14,108,141,450,31,"1130 KILDAIRE FARM RD, CARY, NC 27511",35.7681033,-78.7827504
FirstName426 LastName426,FirstName426,LastName426,Specialty1,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,MINT HILL,NC,26557,,2,"RDU, NC",369,122,34,44,-6,-42,151,664,52,72,163,484,602,6,"11300 CRESTHILL DR, MINT HILL, NC 28227",35.1751471,-80.65392489999999
FirstName427 LastName427,FirstName427,LastName427,Specialty10,ATRIUM HEALTH PRIMARY CARE MINT HILL COMMONS FAMILY MEDICINE,MINT HILL,NC,29287,,1,"RDU, NC",129,139,49,2,-8,-3,320,201,50,73,203,488,185,53,"11304 HAWTHORNE DR, MINT HILL, NC 28227",35.1694323,-80.66247349999999
FirstName428 LastName428,FirstName428,LastName428,Specialty4,ATRIUM HEALTH PRIMARY CARE MINT HILL COMMONS FAMILY MEDICINE,MINT HILL,NC,25452,,3,"RDU, NC",49,310,13,56,2,57,440,226,56,62,255,271,117,27,"11304 HAWTHORNE DR, MINT HILL, NC 28227",35.1694323,-80.66247349999999
FirstName429 LastName429,FirstName429,LastName429,Specialty9,ATRIUM HEALTH PRIMARY CARE MINT HILL COMMONS FAMILY MEDICINE,MINT HILL,NC,26210,,0,"RDU, NC",292,359,45,28,-13,74,245,384,5,50,101,580,277,3,"11304 HAWTHORNE DR, MINT HILL, NC 28227",35.1694323,-80.66247349999999
FirstName430 LastName430,FirstName430,LastName430,Specialty7,ATRIUM HEALTH PRIMARY CARE MINT HILL COMMONS FAMILY MEDICINE,MINT HILL,NC,29188,,2,"RDU, NC",64,209,3,33,4,57,36,399,0,52,141,470,90,44,"11304 HAWTHORNE DR, MINT HILL, NC 28227",35.1694323,-80.66247349999999
FirstName431 LastName431,FirstName431,LastName431,Specialty7,MINUTECLINIC,CHAPEL HILL,NC,24777,,0,"RDU, NC",292,219,8,76,-13,-38,531,258,38,16,52,559,182,13,"11314 US 15 501 N, CHAPEL HILL, NC 27517",35.8457874,-79.0901451
FirstName432 LastName432,FirstName432,LastName432,Specialty7,PINE RIDGE URGENT CARE CLINIC,SANFORD,NC,24755,,2,"RDU, NC",99,208,34,33,-3,66,84,244,14,17,307,376,573,36,"1135 CARTHAGE ST, SANFORD, NC 27330",35.4689415,-79.1862325
FirstName433 LastName433,FirstName433,LastName433,Specialty9,"CENTRAL CAROLINA PHYSICIAN PRACTICES, LLC",SANFORD,NC,27956,,2,"RDU, NC",238,157,20,44,5,6,146,258,47,25,135,365,131,9,"1139 CARTHAGE ST, SANFORD, NC 27330",35.4684179,-79.1877791
FirstName434 LastName434,FirstName434,LastName434,Specialty5,,FAYETTEVILLE,NC,27148,,1,"RDU, NC",393,184,26,9,5,-1,96,160,97,27,275,328,191,29,"114 BROADFOOT AVE, FAYETTEVILLE, NC 28305",35.0561164,-78.900733
FirstName435 LastName435,FirstName435,LastName435,Specialty6,,WINSTON SALEM,NC,29430,,0,"RDU, NC",151,374,46,33,-10,68,402,285,25,22,293,573,46,1,"114 CHARLOIS BLVD, WINSTON SALEM, NC 27103",36.0864875,-80.3007741
FirstName436 LastName436,FirstName436,LastName436,Specialty1,MINUTECLINIC,WAXHAW,NC,25851,,0,"RDU, NC",120,239,4,12,-12,52,94,492,65,60,216,259,136,39,"1142 N BROOME ST, WAXHAW, NC 28173",34.9338919,-80.7479639
FirstName437 LastName437,FirstName437,LastName437,Specialty2,MINUTECLINIC,WAXHAW,NC,26034,,1,"RDU, NC",386,218,1,45,-13,31,365,136,38,24,158,418,62,31,"1142 N BROOME ST, WAXHAW, NC 28173",34.9338919,-80.7479639
FirstName438 LastName438,FirstName438,LastName438,Specialty4,MINUTECLINIC,WAXHAW,NC,27696,,2,"RDU, NC",321,419,24,37,-6,-7,578,629,35,28,345,95,570,4,"1142 N BROOME ST, WAXHAW, NC 28173",34.9338919,-80.7479639
FirstName439 LastName439,FirstName439,LastName439,Specialty7,AVANCE PRIMARY CARE CARY,CARY,NC,28193,,3,"RDU, NC",149,297,21,59,5,61,529,281,53,69,83,398,299,36,"115 CRESCENTCOMMONS DR, CARY, NC 27518",35.7342066,-78.778814
FirstName440 LastName440,FirstName440,LastName440,Specialty4,AVANCE PRIMARY CARE CARY,CARY,NC,29503,Prospect,2,"RDU, NC",405,5,10,18,7,-54,445,606,38,31,137,586,147,2,"115 CRESCENTCOMMONS DR, CARY, NC 27518",35.7342066,-78.778814
FirstName441 LastName441,FirstName441,LastName441,Specialty8,,CARY,NC,25184,Prospect,2,"RDU, NC",382,67,16,72,-9,30,662,674,16,14,137,24,133,26,"115 CRESCENTCOMMONS DR, CARY, NC 27518",35.7342066,-78.778814
FirstName442 LastName442,FirstName442,LastName442,Specialty4,AVANCE PRIMARY CARE CARY,CARY,NC,29183,Prospect,2,"RDU, NC",203,306,29,70,-2,9,116,403,46,39,155,274,135,25,"115 CRESCENTCOMMONS DR, CARY, NC 27518",35.7342066,-78.778814
FirstName443 LastName443,FirstName443,LastName443,Specialty3,AVANCE PRIMARY CARE CARY,CARY,NC,25608,,2,"RDU, NC",252,258,2,13,0,-55,179,358,86,15,31,251,373,31,"115 CRESCENTCOMMONS DR, CARY, NC 27518",35.7342066,-78.778814
FirstName444 LastName444,FirstName444,LastName444,Specialty4,"JACOBS AND VAN CLEEFF INTERNAL MEDICINE, PC",CARY,NC,28317,Prospect,1,"RDU, NC",10,285,37,45,7,-22,398,524,33,70,87,221,258,9,"115 CRESCENTCOMMONS DR, CARY, NC 27518",35.7342066,-78.778814
FirstName445 LastName445,FirstName445,LastName445,Specialty7,UNC FAMILY MEDICINE AT KILDAIRE,CARY,NC,26960,Target,2,"RDU, NC",304,49,16,53,-1,40,557,387,93,13,149,64,460,49,"115 KILDAIRE PARK DR, CARY, NC 27518",35.7426019,-78.7802147
FirstName446 LastName446,FirstName446,LastName446,Specialty3,UNC FAMILY MEDICINE AT KILDAIRE,CARY,NC,25801,,2,"RDU, NC",117,341,43,12,-7,-65,198,368,26,26,153,535,335,58,"115 KILDAIRE PARK DR, CARY, NC 27518",35.7426019,-78.7802147
FirstName447 LastName447,FirstName447,LastName447,Specialty7,,CARY,NC,29113,,2,"RDU, NC",404,127,8,64,4,14,293,449,100,12,187,1,96,43,"115 KILDAIRE PARK DR, CARY, NC 27518",35.7426019,-78.7802147
FirstName448 LastName448,FirstName448,LastName448,Specialty5,UNC FAMILY MEDICINE AT KILDAIRE,CARY,NC,28540,,2,"RDU, NC",272,407,3,33,-13,51,418,200,3,23,65,208,220,56,"115 KILDAIRE PARK DR, CARY, NC 27518",35.7426019,-78.7802147
FirstName449 LastName449,FirstName449,LastName449,Specialty9,WAKEMED CARY HOSPITAL,GREENSBORO,NC,29470,,3,"RDU, NC",103,314,21,72,-3,-69,240,245,55,38,133,309,562,31,"1150 REVOLUTION MILL DR, GREENSBORO, NC 27405",36.0997079,-79.7780873
FirstName450 LastName450,FirstName450,LastName450,Specialty9,ATRIUM HEALTH PRIMARY CARE ONE HEALTH FAMILY MEDICINE,CHARLOTTE,NC,25800,Prospect,1,"RDU, NC",258,222,22,35,-2,-61,46,520,59,13,109,428,17,1,"11530 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0519012,-80.7707037
FirstName451 LastName451,FirstName451,LastName451,Specialty9,ATRIUM HEALTH PRIMARY CARE ONE HEALTH FAMILY MEDICINE,CHARLOTTE,NC,28298,,0,"RDU, NC",31,0,9,24,-7,35,70,426,66,25,240,189,407,33,"11530 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0519012,-80.7707037
FirstName452 LastName452,FirstName452,LastName452,Specialty4,,CHARLOTTE,NC,28825,,0,"RDU, NC",75,348,22,51,-4,-7,680,489,51,67,269,67,588,43,"11530 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0519012,-80.7707037
FirstName453 LastName453,FirstName453,LastName453,Specialty9,ATRIUM HEALTH LEVINE CHILDRENS REA VILLAGE PEDIATRICS,CHARLOTTE,NC,29065,,0,"RDU, NC",313,15,36,77,5,-24,511,586,10,30,193,65,535,30,"11530 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0519012,-80.7707037
FirstName454 LastName454,FirstName454,LastName454,Specialty9,ATRIUM HEALTH PRIMARY CARE ONE HEALTH FAMILY MEDICINE,CHARLOTTE,NC,27356,,1,"RDU, NC",254,109,36,33,-6,-39,684,369,2,43,38,333,603,51,"11530 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0519012,-80.7707037
FirstName455 LastName455,FirstName455,LastName455,Specialty3,ATRIUM HEALTH PRIMARY CARE ONE HEALTH FAMILY MEDICINE,CHARLOTTE,NC,28585,Prospect,3,"RDU, NC",411,185,37,16,7,52,323,416,78,39,221,386,446,4,"11530 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0519012,-80.7707037
FirstName456 LastName456,FirstName456,LastName456,Specialty1,MOUNTAIN COMMUNITY HEALTH PARTNERSHIP,BURNSVILLE,NC,26760,,3,"RDU, NC",178,81,43,23,-12,-60,94,172,57,6,314,502,441,33,"116 SEVEN MILE RIDGE RD, BURNSVILLE, NC 28714",35.8337194,-82.1820639
FirstName457 LastName457,FirstName457,LastName457,Specialty9,,RALEIGH,NC,25385,,0,"RDU, NC",159,13,9,8,-2,9,442,127,46,46,316,253,639,56,"11604 CHIPAWAY CT, RALEIGH, NC 27614",35.9421507,-78.6195176
FirstName458 LastName458,FirstName458,LastName458,Specialty8,DUKE PRIMARY CARE WAKE FOREST,WAKE FOREST,NC,28094,,2,"RDU, NC",181,242,27,76,-4,-27,535,431,3,73,228,363,556,51,"11635 NORTHPARK DR, WAKE FOREST, NC 27587",35.9633294,-78.5438138
FirstName459 LastName459,FirstName459,LastName459,Specialty6,DUKE PRIMARY CARE WAKE FOREST,WAKE FOREST,NC,24682,,3,"RDU, NC",199,107,50,73,-5,25,280,51,30,6,307,532,210,33,"11635 NORTHPARK DR, WAKE FOREST, NC 27587",35.9633294,-78.5438138
FirstName460 LastName460,FirstName460,LastName460,Specialty8,DUKE PRIMARY CARE WAKE FOREST,WAKE FOREST,NC,25144,,2,"RDU, NC",186,332,17,40,-10,-46,579,392,63,2,200,602,272,8,"11635 NORTHPARK DR, WAKE FOREST, NC 27587",35.9633294,-78.5438138
FirstName461 LastName461,FirstName461,LastName461,Specialty1,DUKE PRIMARY CARE WAKE FOREST,WAKE FOREST,NC,27735,,3,"RDU, NC",23,72,32,27,-9,-74,201,39,96,16,231,365,122,39,"11635 NORTHPARK DR, WAKE FOREST, NC 27587",35.9633294,-78.5438138
FirstName462 LastName462,FirstName462,LastName462,Specialty4,,WAKE FOREST,NC,28542,,0,"RDU, NC",222,125,27,6,7,-75,7,290,23,14,175,245,408,18,"11635 NORTHPARK DR, WAKE FOREST, NC 27587",35.9633294,-78.5438138
FirstName463 LastName463,FirstName463,LastName463,Specialty8,WAKEMED PRIMARY CARE WAKE FOREST,WAKE FOREST,NC,28024,Prospect,3,"RDU, NC",78,1,38,52,-5,-19,416,376,74,42,77,101,501,6,"11640 NORTHPARK DR, WAKE FOREST, NC 27587",35.9632092,-78.54471629999999
FirstName464 LastName464,FirstName464,LastName464,Specialty3,"GREENE COUNTY HEALTH CARE, INC",WAKE FOREST,NC,29697,,1,"RDU, NC",297,265,9,6,-4,79,523,293,8,42,264,26,124,31,"11640 NORTHPARK DR, WAKE FOREST, NC 27587",35.9632092,-78.54471629999999
FirstName465 LastName465,FirstName465,LastName465,Specialty4,DUKE UNIVERSITY HOSPITAL,CHAPEL HILL,NC,26896,Prospect,0,"RDU, NC",331,144,28,34,5,20,132,274,37,49,226,17,372,36,"117 DELLA ST, CHAPEL HILL, NC 27516",35.9445788,-79.0904202
FirstName466 LastName466,FirstName466,LastName466,Specialty2,UNC HEALTH BLUE RIDGE MORGANTON,MORGANTON,NC,28304,,2,"RDU, NC",185,296,12,74,0,15,474,306,71,54,156,292,619,42,"117 FOOTHILLS DR, MORGANTON, NC 28655",35.7262279,-81.6544964
FirstName467 LastName467,FirstName467,LastName467,Specialty7,UNC HEALTH BLUE RIDGE MORGANTON,MORGANTON,NC,27533,Target,2,"RDU, NC",0,192,39,78,1,-68,286,63,69,15,227,147,109,1,"117 FOOTHILLS DR, MORGANTON, NC 28655",35.7262279,-81.6544964
FirstName468 LastName468,FirstName468,LastName468,Specialty8,MOUNTAIN COMMUNITY HEALTH PARTNERSHIP,SPRUCE PINE,NC,24914,,1,"RDU, NC",190,156,41,20,-1,12,152,457,16,46,54,456,81,35,"11728 S 226 HWY, SPRUCE PINE, NC 28777",35.9247621,-82.0882003
FirstName469 LastName469,FirstName469,LastName469,Specialty5,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,29164,,0,"RDU, NC",324,63,47,65,-1,-55,394,2,47,47,337,217,446,56,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName470 LastName470,FirstName470,LastName470,Specialty5,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,29436,,0,"RDU, NC",27,260,22,60,-9,-26,577,117,50,64,9,238,70,21,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName471 LastName471,FirstName471,LastName471,Specialty2,NORTH CHATHAM PEDIATRIC AND INTERNAL MEDICINE,CHAPEL HILL,NC,28946,,0,"RDU, NC",166,286,21,39,-13,-27,150,372,46,27,127,156,576,12,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName472 LastName472,FirstName472,LastName472,Specialty7,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,28788,,3,"RDU, NC",37,285,15,63,-8,-44,18,301,53,11,241,382,405,43,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName473 LastName473,FirstName473,LastName473,Specialty2,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,27248,,3,"RDU, NC",141,33,29,48,-4,43,122,689,26,51,22,196,618,18,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName474 LastName474,FirstName474,LastName474,Specialty4,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,29560,,0,"RDU, NC",111,214,8,51,-11,-37,31,543,89,60,34,466,485,38,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName475 LastName475,FirstName475,LastName475,Specialty5,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,25651,Target,3,"RDU, NC",358,166,32,73,-3,2,203,57,47,62,277,587,455,48,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName476 LastName476,FirstName476,LastName476,Specialty3,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,27099,,1,"RDU, NC",285,215,42,71,-8,62,4,676,28,43,81,172,474,56,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName477 LastName477,FirstName477,LastName477,Specialty5,TRANSITIONS LIFE CARE,CHAPEL HILL,NC,25494,,1,"RDU, NC",62,329,0,56,0,44,365,357,1,15,139,450,225,12,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName478 LastName478,FirstName478,LastName478,Specialty10,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,28827,Target,1,"RDU, NC",140,406,40,37,7,69,456,102,74,20,291,183,378,24,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName479 LastName479,FirstName479,LastName479,Specialty1,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,29549,,1,"RDU, NC",89,372,4,45,0,-70,373,117,69,4,287,429,416,58,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName480 LastName480,FirstName480,LastName480,Specialty6,NORTH CHATHAM PEDIATRIC AND INTERNAL MEDICINE,CHAPEL HILL,NC,29490,,3,"RDU, NC",177,356,11,40,-13,6,557,521,45,15,191,337,64,43,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName481 LastName481,FirstName481,LastName481,Specialty3,NORTH CHATHAM PEDIATRIC AND INTERNAL MEDICINE,CHAPEL HILL,NC,28877,,0,"RDU, NC",180,161,13,36,6,55,586,167,91,53,171,601,417,42,"118 KNOX WAY, CHAPEL HILL, NC 27516",35.8366215,-79.09071879999999
FirstName482 LastName482,FirstName482,LastName482,Specialty5,PENNSYLVANIA HOSPITAL,RALEIGH,NC,25137,,0,"RDU, NC",269,203,22,40,-2,67,521,652,43,47,10,536,131,23,"118 SUMMIT AVE, RALEIGH, NC 27603",35.7618754,-78.6459153
FirstName483 LastName483,FirstName483,LastName483,Specialty4,UNC INTERNAL MEDICINE AT WEAVER CROSSING,CHAPEL HILL,NC,28031,Target,1,"RDU, NC",246,123,27,25,3,44,340,555,46,52,320,33,359,12,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName484 LastName484,FirstName484,LastName484,Specialty9,UNC INTERNAL MEDICINE AT WEAVER CROSSING,CHAPEL HILL,NC,26495,,2,"RDU, NC",176,400,49,26,-3,-79,634,231,75,47,214,175,534,51,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName485 LastName485,FirstName485,LastName485,Specialty10,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,28241,,1,"RDU, NC",255,196,32,42,5,59,530,482,30,46,163,594,126,21,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName486 LastName486,FirstName486,LastName486,Specialty9,UNC INTERNAL MEDICINE AT WEAVER CROSSING,CHAPEL HILL,NC,25384,,0,"RDU, NC",194,337,36,20,-12,19,302,13,10,25,32,577,367,46,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName487 LastName487,FirstName487,LastName487,Specialty1,UNC INTERNAL MEDICINE AT WEAVER CROSSING,CHAPEL HILL,NC,25976,,1,"RDU, NC",86,409,41,58,2,11,524,65,34,39,223,497,100,4,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName488 LastName488,FirstName488,LastName488,Specialty9,UNC INTERNAL MEDICINE AT WEAVER CROSSING,CHAPEL HILL,NC,26238,,0,"RDU, NC",58,61,3,15,-13,-22,271,655,90,11,272,568,312,60,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName489 LastName489,FirstName489,LastName489,Specialty10,UNC INTERNAL MEDICINE AT WEAVER CROSSING,CHAPEL HILL,NC,29368,Target,2,"RDU, NC",156,131,38,39,-7,-43,649,347,95,48,87,348,207,18,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName490 LastName490,FirstName490,LastName490,Specialty3,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,24979,,0,"RDU, NC",124,218,8,40,-5,-23,47,528,55,16,26,324,576,48,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName491 LastName491,FirstName491,LastName491,Specialty6,UNC INTERNAL MEDICINE AT WEAVER CROSSING,CHAPEL HILL,NC,25582,Target,1,"RDU, NC",406,427,20,62,-11,65,629,36,46,53,67,131,480,9,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName492 LastName492,FirstName492,LastName492,Specialty6,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,28219,Target,3,"RDU, NC",415,283,47,43,7,68,332,321,76,26,221,517,370,29,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName493 LastName493,FirstName493,LastName493,Specialty2,FIRSTHEALTH MOORE REGIONAL HOSPITAL,CHAPEL HILL,NC,26937,Target,3,"RDU, NC",376,375,30,66,5,-53,548,207,62,20,201,489,509,8,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName494 LastName494,FirstName494,LastName494,Specialty8,NORTH CAROLINA CHILDRENS HOSPITAL,CHAPEL HILL,NC,26990,,3,"RDU, NC",141,188,12,20,-7,63,179,173,21,24,29,404,18,19,"1181 WEAVER DAIRY RD, CHAPEL HILL, NC 27514",35.9634142,-79.05748770000001
FirstName495 LastName495,FirstName495,LastName495,Specialty9,NOVANT HEALTH HEMBY CHILDRENS HOSPITAL,CHARLOTTE,NC,26480,,2,"RDU, NC",277,259,46,59,-10,-10,443,272,100,33,138,297,416,38,"11840 SOUTHMORE DR, CHARLOTTE, NC 28277",35.0477887,-80.7685075
FirstName496 LastName496,FirstName496,LastName496,Specialty8,NOVANT HEALTH WAVERLY PEDIATRICS AND PRIMARY CARE,CHARLOTTE,NC,28744,Target,0,"RDU, NC",209,292,48,50,-4,-75,387,54,54,46,32,374,345,40,"11840 SOUTHMORE DR, CHARLOTTE, NC 28277",35.0477887,-80.7685075
FirstName497 LastName497,FirstName497,LastName497,Specialty4,NOVANT HEALTH MATTHEWS MEDICAL CENTER,CHARLOTTE,NC,26075,Target,2,"RDU, NC",252,270,45,72,-1,-25,85,373,69,52,114,570,199,0,"11840 SOUTHMORE DR, CHARLOTTE, NC 28277",35.0477887,-80.7685075
FirstName498 LastName498,FirstName498,LastName498,Specialty9,NOVANT HEALTH HEMBY CHILDRENS HOSPITAL,CHARLOTTE,NC,28270,,0,"RDU, NC",310,72,26,8,1,8,238,338,74,53,120,479,483,50,"11840 SOUTHMORE DR, CHARLOTTE, NC 28277",35.0477887,-80.7685075
FirstName499 LastName499,FirstName499,LastName499,Specialty2,ATRIUM HEALTH PRIMARY CARE ONE HEALTH FAMILY MEDICINE MOCKSVILLE,MOCKSVILLE,NC,24830,,2,"RDU, NC",205,67,42,56,7,28,556,63,12,11,70,598,304,16,"1188 YADKINVILLE RD, MOCKSVILLE, NC 27028",35.914296,-80.582546
FirstName500 LastName500,FirstName500,LastName500,Specialty3,ATRIUM HEALTH PRIMARY CARE ONE HEALTH FAMILY MEDICINE MOCKSVILLE,MOCKSVILLE,NC,29435,,1,"RDU, NC",197,254,48,1,-13,14,659,527,92,45,172,50,565,41,"1188 YADKINVILLE RD, MOCKSVILLE, NC 27028",35.914296,-80.582546
FirstName501 LastName501,FirstName501,LastName501,Specialty8,ATRIUM HEALTH PRIMARY CARE ONE HEALTH FAMILY MEDICINE MOCKSVILLE,MOCKSVILLE,NC,24840,,2,"RDU, NC",386,136,36,15,5,38,53,0,79,0,297,27,484,42,"1188 YADKINVILLE RD, MOCKSVILLE, NC 27028",35.914296,-80.582546
FirstName502 LastName502,FirstName502,LastName502,Specialty8,FIRSTHEALTH MOORE REGIONAL HOSPITAL,PINEHURST,NC,26909,,2,"RDU, NC",148,136,48,61,-13,14,536,236,63,54,86,518,35,38,"120 APPLECROSS RD, PINEHURST, NC 28374",35.1793347,-79.4358037
FirstName503 LastName503,FirstName503,LastName503,Specialty6,"CHAPEL HILL FAMILY MEDICINE, PA",CHAPEL HILL,NC,28165,,0,"RDU, NC",127,419,39,78,-9,56,49,324,58,55,253,76,384,47,"120 CONNER DR, CHAPEL HILL, NC 27514",35.9306722,-79.0289952
FirstName504 LastName504,FirstName504,LastName504,Specialty9,"CHAPEL HILL FAMILY MEDICINE, PA",CHAPEL HILL,NC,27376,,3,"RDU, NC",371,352,23,42,-8,52,517,73,95,56,61,601,589,59,"120 CONNER DR, CHAPEL HILL, NC 27514",35.9306722,-79.0289952
FirstName505 LastName505,FirstName505,LastName505,Specialty6,WOMENS HEALTH ALLIANCE,CHAPEL HILL,NC,28008,,1,"RDU, NC",17,23,4,42,-9,17,110,417,61,8,316,420,496,33,"120 CONNER DR, CHAPEL HILL, NC 27514",35.9306722,-79.0289952
FirstName506 LastName506,FirstName506,LastName506,Specialty6,WAKEMED APEX PRIMARY CARE,APEX,NC,28705,,2,"RDU, NC",419,244,2,44,0,-27,8,212,38,20,105,203,342,41,"120 HEALTHPLEX WAY, APEX, NC 27502",35.739049,-78.86802089999999
FirstName507 LastName507,FirstName507,LastName507,Specialty4,WAKEMED APEX PRIMARY CARE,APEX,NC,28124,,0,"RDU, NC",396,381,1,6,7,2,189,300,45,40,208,32,146,5,"120 HEALTHPLEX WAY, APEX, NC 27502",35.739049,-78.86802089999999
FirstName508 LastName508,FirstName508,LastName508,Specialty3,WAKEMED APEX HEALTHPLEX EMERGENCY,APEX,NC,29603,,3,"RDU, NC",155,338,20,56,-1,20,154,238,95,68,172,179,344,33,"120 HEALTHPLEX WAY, APEX, NC 27502",35.739049,-78.86802089999999
FirstName509 LastName509,FirstName509,LastName509,Specialty7,WAKEMED APEX PRIMARY CARE,APEX,NC,29590,,1,"RDU, NC",249,3,22,78,-9,-27,441,461,46,72,36,133,500,22,"120 HEALTHPLEX WAY, APEX, NC 27502",35.739049,-78.86802089999999
FirstName510 LastName510,FirstName510,LastName510,Specialty3,WAKEMED APEX PRIMARY CARE,APEX,NC,29279,,1,"RDU, NC",207,252,23,21,-4,-32,182,217,79,18,42,604,94,41,"120 HEALTHPLEX WAY, APEX, NC 27502",35.739049,-78.86802089999999
FirstName511 LastName511,FirstName511,LastName511,Specialty9,EMERGEORTHO,DURHAM,NC,27803,,0,"RDU, NC",193,250,50,76,2,77,426,674,27,7,115,208,628,30,"120 WILLIAM PENN PLZ, DURHAM, NC 27704",36.0425368,-78.8982894
FirstName512 LastName512,FirstName512,LastName512,Specialty8,LEBAUER HEALTHCARE AT STONEY CREEK,GREENSBORO,NC,24608,,1,"RDU, NC",275,91,46,31,-5,-48,526,369,29,18,23,427,263,21,"1200 N ELM ST, GREENSBORO, NC 27401",36.0910599,-79.78725179999999
FirstName513 LastName513,FirstName513,LastName513,Specialty6,,GREENSBORO,NC,27870,Prospect,3,"RDU, NC",110,151,21,67,-1,-74,126,93,63,59,312,263,364,21,"1200 N ELM ST, GREENSBORO, NC 27401",36.0910599,-79.78725179999999
